"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Spain","ESP","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","4046004278.58331","4681686227.54491","5869166450.94486","7794805825.24272","10038214594.7505","12508959420.2899","13951740860.4825","15876976998.9047","19960188802.0833","27794903321.765","31668530981.6663","29490522616.6877","28842432227.7753","25907525522.0418","25673200165.5972","27455210371.82","37674950695.022","49364952162.7813","57684636480.5028","65677402670.4146","87184722494.2866","97661945556.4451","112339151633.35","96326090992.2866","94237853682.7723","108255938083.8","112370944437.147","100352272727.273","104385789063.37","106604289198.842","99913634715.2943","103872425717.717","117826050785.883","152246270661.568","183545250228.572","199957653117.51","218809440180","260981503485.883","307167279648.437","307835454419.922","293422195550.001","306088176206.226","264649764153.516","269848351325.883","269862349819.999","233460373906.641","235618717308.561","245096757728.236","266063146286.274","262995907639.215","281375442655.254","306936486089.142","288780687180.935","315327126017.653",
"Estonia","EST","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","826295316.221223","959244013.457352","1106445318.64673","1082417739.62804","1051824842.20018","1174398709.53387","1262292376.49063","1112407629.22694","1165227822.03921","1339244607.70462","1762203026.19693","2110304347.82609","2377754010.69519","2695570191.9458","3569403230.22174","4487977149.55324","4031501806.05724","3819286510.55841","4263448975.22374","4188369957.075","4682779519.63766","4988802087.2643","4481298155.95078","4748234686.31791","5184855897.44354","5858255931.83294","6082127401.25489","6526023133.19068","7372339692.59678","7403241522.36968","8523998490.11192",
"Ethiopia","ETH","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3296964720.84367","3595737826.71689","4267128869.54204","5143904126.82436","5821945518.22832","8272535064.1888","9084097502.2658","8637998560.37826","8817290961.2983","9828586467.60456","9830904743.25931","9332667810.86456","10343027760.8331",
"European Union","EUU","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","117221553447.773","139454072000.526","170696927118.27","222492295301.277","260529808520.723","323026770052.216","338048172544.65","389009441007.413","481729948150.208","581958254063.636","663319624473.639","598469619986.819","577325600235.498","562353138204.32","535165897178.113","551974415944.449","763406081476.932","953812118334.434","1031813753527.25","1028613945826.27","1296721429890.41","1352103415988.44","1514476942121.43","1404977110639.67","1465121374824.55","1677887796509.51","1711187428585.29","1548830629968.28","1573099856479.7","1570841780690.19","1429877488200.61","1458329085315.34","1624535345738.99","2025959462014.94","2307225841093.71","2414749880586.66","2554473011294.76","2912346326683.85","3302054240904.67","3228038222566.9","3145548067357.2","3339674651221.08","3108280560386.37","3262435216194.92","3316737082244.91","2825455880084.05","2890290696025.08","3039761167490.8","3278547782537.86","3230091086358.88","3441160340256.13","3792225242169.05","3575911088138.69","3867660546676.58",
"Fragile and conflict affected situations","FCS","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","1622141845.97961","1875737425.40494","2226118439.9197","2883270577.25222","3736588939.65653","4985248100.85664","5699006000.92322","6156116275.63819","6548544404.33213","7824744313.84521","9499521836.14919","9621107743.17994","9745898606.14284","9577284372.33134","10020775623.2687","11010168841.1358","14655172413.7931","18606790206.9525","21384506041.2225","23107939587.086","29517959881.8224","30555800617.5562","27312184762.4104","20787967107.3176","23134889015.3671","29380446623.0937","29279057727.1551","27047302714.4657","27577881619.9377","27404309804.2472","24872885945.0981","25810251725.1969","28961977638.0393","36212968794.5097","41834922711.9692","43869111184.4358","46285139431.7646","53241701345.4904","61614358852.3437","61010572697.6562","59079237533.3335","64384890223.7355","62240302420.3125","66582541660.0002","67361632268.6272","57189841947.2656","56993334377.0429","58255398908.2354","63140913821.1764","62264052760.7842","65935554781.3231","72953787806.2004","67678382924.1248","75583920864.7072",
"Fiji","FJI","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","191586437.072491","202512909.140479","218518117.344756","227713319.305422","226171881.133977","218805534.894769","222938988.371087","205087719.016158","184162577.660814","204869708.959485","233917974.647986","242185668.065911","275948425.506207","302595385.189149","298584478.784257","317436908.612683","337846504.667569","351533412.991151","288199668.112363","308535888.811322","290281284.866992","289202816.652706","310850976.267776","385701203.944786","426370455.856896","475006593.552156","571347042.513863","580345898.279824","550530463.700822","485563225.443575","470309495.550972","654670710.107411","743901786.307897","793515965.71665","971402631.739295","943650739.167537","933834312.950423","1032177078.9235","1138157786.31586","1156524669.35414","1047535808.89015","1079468983.6393","1067555340.74344","1129431567.74414",
"France","FRA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","9183552631.46641","10205276007.2763","11673422080.4491","13400652754.77","14888728412.6465","16108418996.5131","17539363178.239","19217434210.2908","21522622841.0192","23764590235.7124","25234439588.9926","28812596187.9957","35414824447.3342","46540954625.8103","51477086743.0442","70642496558.0542","74008467631.7946","82722653115.8064","104117732558.14","125610545790.934","147593914933.251","133901025950.513","129851282563.13","125159652293.657","119566163776.927","124921156373.193","172084477696.752","206882025537.488","221061557097.236","216700596339.708","268671244428.382","274862225322.637","311955390334.572","309658327542.275","323212429111.531","371080299645.157","376847031670.727","339988761519.443","339931065154.547","337915080563.707","304890967719.216","305039773902.756","341137469666.275","426890882716.862","488463025097.299","506770219729.183","528134999548.235","596854149902.747","661151647378.125","650395412014.843","634560911083.335","680318129863.815","642752791976.953","677990977839.218","689026931784.311","580719046953.125","586893313265.371","613597627811.766","649500180347.451","627191191490.195","657740482515.177","722374020003.864","667235837239.302","705692132243.15",
"Faroe Islands","FRO","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","278025384.030956","292034104.331273","273470322.933749","296137713.949496","339467648.859731","434721031.235157","506989000.438487","532724353.041817","558352775.233917","660708587.778792","781462853.739929","768662979.327784","766757200.072901","816769459.788493","770672161.611028","817796447.205925","841056170.12982","727328721.993333","778092605.780575","821488399.100213","905723686.575548","901843886.007341","968840222.60565","1055253818.406","973466935.136498","",
"Micronesia, Fed. Sts.","FSM","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","62100000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","13835136.5348038","17218768.4240627","18648867.3246477","21756790.4274274","24863802.4587509","25707891.8992449","29306593.1545307","36991732.9339614","41201351.5949896","44622151.0497203","63675109.4471117","71543628.2650891","76182124.2716379","112612059.778603","142913680.427668","263633220.398772","318057513.620374","508385538.605803","327046769.359324","366205753.844212","566074649.295811","550175544.08764","568461489.380118","583363456.721186","650865456.759046","681783332.315333","877547845.67577","805891963.321255","758775730.668378","593401490.159979","797752811.134725","771009121.22645","866558764.319262","670034180.455644","502380476.983574","582991921.525162","640088837.032794","575325717.108212","693446510.945746","549294290.019264","485698571.645303","803630330.386636","878436472.424361","1054931394.02209","1166088851.33474","1201232724.68606","1377681272.81276","1703168768.39839","1935593992.46782","1953167863.03431","1938423627.07108","2329775064.42639","2409154771.8677","2543679508.24761","2703192444.15065","2131058497.42506","2053266060.93667","1975425766.59963","1782168597.2302","1855075832.7619","2017128878.04939","2297859315.94125","2209015849.19184","2388062344.69131",
"United Kingdom","GBR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","12866019524.0268","13677881965.8656","14553083179.7618","14901433826.0835","15871638998.0677","17930088889.962","19499115797.7701","21236698808.5322","19620434825.5699","20590228416.219","23157237820.9743","26754619128.7418","31308111888.1119","35112822146.0069","41483557737.2604","54153181415.9292","51505883198.5624","54591423338.5662","67987129434.3241","87078763235.917","120186404833.837","117426141479.1","111171443046.82","104577864180.688","97195724926.8422","99206348819.3018","121783894752.272","145619361006.7","170769212024.191","169997200589.005","202703817471.591","221676202821.87","234464296244.296","203627546490.702","214788804713.805","229080006312.135","235678627145.086","250412573673.87","265248426631.335","277699401391.361","277159933424.119","284817907010.22","323908872901.679","387015510204.082","469776638593.922","498398181818.182","536103035878.565","608295318127.251","597012867647.059","530567066521.265","535115964957.514","556635586242.028","561386447223.264","560566044788.634","608841471001.912","572363589786.936","516800147388.965","500097426884.023","532383639024.843","544507834114.255","609766997584.751","699684400570.401","648577452425.483","692416482704.594",
"Georgia","GEO","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","1539.08464965573","1893.93939393939","1658.37479270315","750000000","600000000","350000000","158336079.07743","247144051.267763","293806844.611806","238275862.068966","357009633.911368","400488697.432827","297723308.818844","261070225.145459","310481293.689343","332418049.119291","324050986.880433","586080968.280467","922117864.48205","930054655.243977","1678188222.39197","2482237629.39431","1994328599.98312","2150160687.45505","2404090080.3145","2380531449.35558","2564956142.72402","2697730206.20536","2224144575.82859","2345373585.86232","2288320378.77828","2379014164.52949","2318433066.11805","2339423320.57755","2663315439.78391","3130412317.39936","3874901472.81822",
"Ghana","GHA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","122535211.267606","142253521.126761","143661971.830986","176056338.028169","204225352.112676","298591549.295775","278873239.43662","261627906.976744","279411764.705882","279411764.705882","284313725.490196","314563106.796117","266917293.233083","329310344.827586","353416149.068323","365957446.808511","338559322.033898","402571428.571429","413787085.514834","413532763.532763","496265560.165975","371162790.697674","261577964.519141","237808641.975309","320303326.810176","423332457.983193","634768954.688201","539673469.387755","504598496.835443","517035390.031499","548365832.720137","626189375.187009","776834153.599634","862471674.554115","747425916.624812","780476007.805594","834989330.284261","851481474.247544","772460915.532561","836901399.99925","506836428.900442","516731280.669547","608774546.734863","880297520.432321","1081118294.15394","1644796284.61493","1813240965.26417","2116515854.81317","2504186168.06443","1972993600.56144","2276213073.86172","5423975076.03781","4855345841.64216","5517995760.46635","4529371688.9775","3794624084.90509","4429689292.3633","4202471628.18901","4781440094.2136","4813182453.90826","5486762956.76292","6366449334.27494","4940395785.98714","4480622805.1274",
"Gibraltar","GIB","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","228288286.93742","243414312.474834","266587291.039717","284294066.85266","292118656.757325","300020010.264982","283791499.784846","273315074.345184","265864867.19141","277668954.414993","289116153.572535","279485672.432533","244216995.723145","240830868.727441","212196796.334206","207930049.021508","241669017.24896","281898665.155279","252613826.73823","205236127.339727","264782520.029133","425808146.430939","415686320.167359","669319160.150191","861357461.671623","1016520911.02273","1105644866.37924","1580953353.68028","1561966563.20181","1715036041.26199","1451301969.66321","1577198553.18784","1835694150.37909","2070513250.13424","2453295760.45944","2628637117.63221","3484568939.63405","2894147818.08933",
"Gambia, The","GMB","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","40383442.0909726","54417006.872844","60262145.6289292","75247692.7430428","100544174.618249","68923044.6689466","84022625.84918","72417912.8797581","35966751.8774362","34245616.335433","47890973.0860568","47522346.1609383","40970079.7103427","43590601.4373412","90304072.7270979","101161952.692954","109772734.828188","84744552.964165","90908781.346704","97005687.2528432","90531253.066739","83947797.16436","84226270.3978169","87899293.2620405","78136881.1355122","57377720.7099671","42640110.0183705","74658468.3099277","84758120.7255897","88399640.4867503","101353118.405489","152665220.222284","139203938.874721","156468913.236113","130135851.782257","123857698.758249","127584609.61243","108645053.758705","114754969.438817","125396693.501472","118389046.609094","114019643.427104","149493747.420847","162946204.064102","196542367.929887","205837554.269175","205896673.158756",
"Guinea-Bissau","GNB","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","40810259.1862194","44214490.9346153","51938811.0192781","56843856.497542","64797636.2181061","64859690.8376363","72760019.1391003","55395141.7253313","67365362.6188228","68540772.801679","79508242.4410753","114585446.438132","126667171.872719","108232677.582921","55549144.9473391","67051709.4352649","44832041.7764094","48344095.9090003","41202948.8986301","62214334.703895","65264979.7910739","70972909.6229495","52819462.7715663","43429533.7413918","43634260.5367631","42302996.8150559","46104423.8684408","65396328.325904","60613371.8335827","71572344.2157802","61282158.8638826","61756425.8546232","64386046.5204601","80587966.3288098","82455561.9417596","93151777.2180017","93629774.7840179","114128360.940318","125544429.982713","139565230.110632","142398798.49699","169410856.315481","148746463.68679","155035441.884456","182744840.352528","175074343.674438","189572959.074983","229236980.367489","240953917.470116","220077788.501989","266140939.267625","329098115.266572","335906599.390909","373398112.912818",
"Equatorial Guinea","GNQ","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224832553.854916","732561201.675075","1000012936.42706","1312903174.66095","1672098491.63349","1905416194.98409","2514901762.28121","2591435854.43062","3381205246.67579","3457647909.75356","2872263870.52984","2833640042.37456","2890998856.03672","3081443720.35945","2893384767.28718","2813299812.59708","3113681673.24558","3196007046.95092","3155273404.254",
"Greece","GRC","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","532842111.33301","579797459.394288","633817690.4972","683521755.111653","797377683.744031","917810087.104875","1029598799.15594","1234207807.37458","1331435136.69353","1487964321.89732","1660409090.90909","1814034090.90909","2021625000","2473440736.47871","3455829545.45455","4237396386.82253","4539785447.76119","5582997224.79186","6739656771.79963","8522419503.21987","8880239808.15348","8991359163.59164","9505346938.77551","8894326625.387","8907143288.99637","9220340488.52702","10305778967.8676","12225631605.4353","12492010569.301","13771233738.9845","17114346517.6268","17338209011.0301","18535997497.3186","18061284185.4935","18638682584.2697","24354349168.9954","25683059173.2729","25314102084.1133","25271345555.1712","25637583910.1433","23821591350.0769","25510249867.3866","29718543468.2624","38367059021.3415","46156624969.5638","49625236954.3969","55134663975.5399","65439764476.5532","73748309141.3406","77224739819.8031","66427952811.4335","62531965325.5741","53877400964.9473","49510738400.4586","48472814156.1402","40407720540.9773","39812905202.9231","40954716911.8695","41933940925.6902","41417845495.4823","43492011173.1892","46929725677.4256","43744786144.934","46963143609.2773",
"Grenada","GRD","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","742280316.585234","843056575.826269","848136790.44708","913099496.904038","1037253882.9741","1199263024.03763","1229539923.29972","1171854927.2547","1253373248.55571","1194635938.06863","1284828905.51665","1302813896.2777","1104578288.6119","1146304702.60341","1209424414.41956","1318337654.25911","1312627568.67249","1348241373.78648","1459827427.94666","","",
"Guatemala","GTM","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","79900000","83100000","77200000","83400000","89600000","97900000","105000000","112600000","115300000","134500000","151400000","139300000","156700000","166600000","206600000","250300000","297300000","354500000","434600000","488000000","627000000","680000000","675000000","688000000","725900000","676000000","513196347.031963","559840000","625877900.763359","664062500","503705282.362535","510053928.508932","670808005.987665","724620579.011503","723587994.924886","807506797.921041","796330099.159443","889021224.664809","1101171650.19392","1158023370.75","1350729387.35378","1880934029.79388","2007811728.90804","2104215605.28404","2099943018.91047","2306993960.13384","2530333972.54187","2953530330.61117","3527458721.05236","3840934013.18744","4330529261.75241","4855643178.05415","5214059299.64557","5982211619.11177","6511482517.40474","6895258343.93124","6896208350.14817","7575824595.16879","8154303875.49681","8571533000.25543","8912674337.7387","9735089240.41566","10943005550.677","11821970399.7807",
"Guam","GUM","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","19483284.6251218","22166611.2501385","22516610.3751407","21349946.6251334","27183265.3751699","32000000","34764705.8823529","39176470.5882353","34950000","39550000","45450000","50850000","55666666.6666667","76047619.047619","73727272.7272727","97041666.6666667","128040000","116000000","118400000","139200000","146000000","165714285.714286","124333333.333333","132666666.666667","79210526.3157895","81860465.1162791","158837209.302326","97142857.1428571","116300010","62536761.0294118","53999997.4683544","52012523.255814","62577937.6498801","69009215.8218126","83790313.8105568","93283097.1830986","114371085.470085","131379700.985246","132294263.847089","131836879.066057","175830179.246834","178616544.482268","186815839.299295","208122596.14384","214123097.714408","222008755.47217","","","","","","","","","","","","","","","","","","",
"High income","HIC","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","412743593859.982","467190439919.994","539280141210.324","638281792767.437","742987809424.871","882580507231.891","939369979191.622","1054727458071.88","1253650988105.34","1438854915781.72","1640954509722.65","1675739942575.57","1701853892403.97","1744072733601.48","1760840676553.81","1847980193913.2","2251556150200.53","2609871617114.9","2866359957911.5","2968789079796.65","3392707101429.22","3613654561700.95","3888329039288.17","3888262520538.01","4079658244112.54","4487200093013.69","4498317422679.99","4349699870057.11","4324583496319.81","4527306725585.68","4586438804118.02","4668834790783.94","5017157728489.07","5742930584298.25","6386795066581.6","6748389137668.5","7124507228586.53","7839108623194.38","8665457480692.03","8641853292700.49","8928006515958.96","9537737585862.89","9445421810395.13","9512411640710.69","9562195577848.75","8743797314838.55","8876721520365.57","9205311175179.77","9784781273490.76","9967696586473.68","10517781769253.8","11403563532106.5","11305281044236.6","",
"Hong Kong SAR, China","HKG","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","103275511.340436","87419726.0477375","92431047.9230855","105423363.89621","119714911.466647","126003490.401396","141908265.197608","162157459.765115","168444232.63381","184127609.294998","214991857.615186","235199382.643561","302406292.603436","416788108.4232","546945166.163412","602411225.39521","701149893.981406","877091377.091377","1043840221.77495","1240538296.87245","1622159437.45311","2119036385.91582","2337758489.94311","2210410304.40181","2272320286.51829","2500914546.09633","2866595594.47226","3179174814.86231","3651037663.3359","4353892483.72771","5259347219.10203","6341518590.45109","7949917984.21385","8998028978.55275","10242718528.2575","11611160685.6043","13007977239.951","14266057338.8325","15241436359.1598","15933612632.9359","16081544651.7832","17285590639.5256","17692071860.7468","17741291296.112","17508217770.9296","16788017177.6109","16972172290.5217","17813046014.5894","19008626485.2476","19674525107.2338","20255839525.6531","21649152106.8859","23891185840.0599","25602372356.885","27626219631.6444","29833650466.0238","31946020805.8231","33548093209.4647","35902277221.4072","39489570907.9103","43965863971.5361","46774643810.504","51447011441.2245","50539345454.2854",
"Honduras","HND","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","37000000","41000000","41500000","44000000","51000000","51000000","57000000","60000000","64500000","74500000","83000000","87500000","96499565.7519541","92999953.5000232","121000000","139000000","174000000","208500000","208500000","246500000","325000000","360500000","379000000","403500000","438000000","476500000","543500000","590500000","561373390.55794","508620689.655172","394212062.256809","332725186.675946","394878044.344204","369085802.857538","330606031.776234","364442127.21585","384797297.297297","412319391.634981","525627769.57164","608083623.69338","963618445.988629","1123757618.24534","1176816435.15524","1228042635.02902","1331349045.63358","1514543438.09177","1638034362.99828","2052262226.71486","2375834476.9331","2727823615.64638","2839429270.02239","2845043928.94022","3001956184.54281","3095710138.15174","3029133339.5403","3001210972.34358","3065208882.25269","3123027107.15387","3240061134.44457","3453412706.48569","3657218094.90494","4411351206.06929","4486411226.32584","4960944281.49465",
"Heavily indebted poor countries (HIPC)","HPC","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15235755019.9983","15457712372.8951","18245177609.7127","20456190724.2919","17383709365.2417","17621706877.1064","13312500699.5424","14385622226.2927","15310075951.9957","15779352741.5057","17929001277.9022","18013647193.9425","18332816167.7813","19451814167.0155","21040587345.38","24957508391.0956","29305370360.85","32436403773.6011","36837957601.4206","45684827462.7601","51830295254.3504","51886586815.576","53983781437.0846","64897696020.9226","65007511665.8517","72880091065.6778","78440110720.9858","76003503771.3971","77172415204.9114","81133644993.553","85354996297.384","89813491581.5531","95628808447.0315","102792543656.734","112665425417.092","126131679949.742",
"Croatia","HRV","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5974623517.87104","5761888908.2604","5572108502.06812","6209837200.0505","5919993029.66549","5060033803.75351","4807339530.88476","5503895303.20653","7042213554.71671","8386275178.09541","8976061652.61249","9951278954.13544","12303213410.063","14114348685.5459","13968846319.6127","13195228139.8561","14358983756.7564","13077458176.5341","13493901361.9672","13701667399.5555","11419505118.6777","11539024201.261","12235032665.2666","13429341828.6605","13357124049.5446","14458588148.7556","15983924151.0876","15169850621.4804","17416384177.1255",
"Haiti","HTI","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","475782976.707155","466097140.941355","486172068.438133","401231281.485913","446572071.914517","463870965.375374","522733658.07289","708355277.063462","849666413.983247","810060101.455804","863169086.139463","852386859.06286","1019880645.15439","1071665484.29693","1160857535.67102","1226253121.53102","1154987817.49049","1192026175.91349","1355521987.88035","1079859827.30239","1060849292.94466","1560159991.1253","1398333161.09931","1234084776.55774",
"Hungary","HUN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8660325523.51642","9973525977.89799","11125479505.9945","10996216661.2602","10617356325.7706","10093824498.0075","10053140117.3087","10187395902.178","10431654281.8806","10009022635.2616","11332246607.6181","14782316832.213","19627460971.9638","22929347981.5611","25045261984.3924","25447107752.2696","29128439467.6565","33840568974.0421","28860531467.3149","28286044731.5585","29236283603.989","25706156779.2688","26761027291.6248","28198998287.4872","24676695336.2033","25671943118.9837","28898388193.854","31619493360.1436","32944698272.8962","33595136310.999","38058139093.7656","36529385952.16","42545962530.6227",
"IBRD only","IBD","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","36839175906.7701","37409310368.5086","37593728987.047","43568750376.1539","47496286560.0655","52920901611.3794","54487265878.1582","53941829372.7516","57945170411.8866","66447606473.9048","74467610833.1889","86955960621.444","98789753126.9487","119388869835.947","152756463575.024","181031750257.181","202027491623.552","225368857562.53","249044420588.14","294864044844.032","346692616331.498","386419378618.673","389760387308.86","396287456830.143","405189203469.311","423420106936.138","441584122550.101","432947824070.644","448307873030.468","466097113741.405","510464494045.234","461958208947.549","466452004988.705","550389682824.837","598598641039.807","702026253656.32","749774610522.132","818596436814.212","805214277261.335","774488165747.278","829324519328.204","855802926058.409","865714985996.254","962083158276.97","1116447386315.57","1339256566265.5","1594730624957.73","1983402787779.43","2423743771310.78","2504846283583.27","2949427996134.95","3547046100556.34","3821283627455.04","4086405040711.21","4212737202229.77","3990144986341.05","4039455881753.31","4444891940712.32","4723890992292.23","4880953578541.95","4901782177769.44","5369459732539.31","5637427293689.06","",
"IDA & IBRD total","IBT","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","39985215939.7164","40934747072.9019","41485211906.1661","47649298690.0126","52271774153.6816","58444726321.8294","61545751642.7613","61108347376.6302","65953827565.1899","75191237740.6194","83681885817.5924","97283343007.8329","110256377934.982","131867547546.865","167786631743.376","200015827144.73","221998540730.283","247426681617.116","275606104508.483","326658866737.425","385813750218.621","424711982415.235","427243393867.62","433086466561.988","443277668530.532","462413966374.069","484701332729.469","478988408256.054","496358328090.349","515694655088.664","564207204178.277","516872577738.183","519374712795.151","605053461344.347","649672397870.086","755207154939.976","806357344839.262","875908779600.386","863075025734.905","831346268334.127","891931207261.083","917927900520.556","931196995116.734","1036317734016.43","1202779429147.64","1436252623770.58","1710023267981.4","2121851073677.35","2587000266895.2","2674545448538.9","3138376899048.87","3768324078094.67","4053641756807.96","4335345062253.27","4474599217350.48","4245793397046.75","4304247346452.91","4725251185895.04","5021433716605.72","5185904858026.06","5213241732934.98","5708262846843.79","5996350262183.66","",
"IDA total","IDA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","42522088523.557","43554557533.9726","48062784255.6837","51143795122.6146","53369383305.5695","54953314500.2681","59142885654.482","63767725274.9151","60327463981.8937","60242698093.9644","53673313981.9884","53513612249.27","56823981360.5548","55209735638.0505","56579743555.4928","56264769927.6165","62884456580.9612","61185497170.7788","65835314189.7416","75357588733.4039","87728038378.6412","95321113771.5087","113191839122.776","133290133842.932","153993307877.009","160607803456.876","171729401414.196","197166186678.473","203139541828.321","217942147270.894","232679325044.872","232880272630.334","244163908490.815","253005942131.441","268297327288.302","273680133880.563","282267020235.628","305890788438.302","325673070167.596","334551897224.868",
"IDA blend","IDB","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","417828248.696695","527857668.188346","610429447.852761","802739726.027397","866758143.287439","997590361.445783","1725301204.81928","2026506024.09639","3020963855.42169","3832530120.48193","5005542168.6747","6014930601.0161","5992039309.19025","7477312357.09202","9161548544.35943","10328838220.1782","8883377594.05035","8890773850.86424","10264996668.4075","8988818823.02558","7156066655.562","7567064347.62185","8868399645.64163","10119925224.4802","10657020932.8224","12183386537.4005","14257437867.9777","14353349531.4127","15825045991.9485","17204969474.4482","14763283406.1994","5434199705.76814","9246328959.29841","10779164212.8096","11053285490.1216","14199987339.966","19085795197.2016","21373625751.5732","23182537744.9277","31452113784.6363","36074838967.2902","42980542403.3756","51741295652.6447","68003137953.3797","80891188503.8326","84891845809.9347","86851491925.4314","83959519813.679","83928241095.2205","88787505520.4104","92630230194.0416","94025731018.7141","98575590880.9451","102259693603.392","109715858391.561","101348330803.568","102089095323.389",
"IDA only","IDX","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24452981838.7799","27329134045.6219","24788252856.3986","25281667325.3526","23480856087.3405","21526373104.7256","21725119851.9713","22491907439.9914","24673153834.2032","24677965771.941","26838650426.7334","27905638632.8575","30368037155.2662","35019663017.6493","41405681988.9342","46209832949.2747","52862680478.9042","65001921287.6949","75211501015.9172","78266106653.5323","84431105172.386","98243048871.5711","96628468985.0525","103977232986.421","111254458054.55","107604563100.087","110744750294.822","117833944161.969","125648346480.767","133478729946.463","138213068675.483","147009555238.737","158761395003.706","170085583871.784",
"Isle of Man","IMN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
