"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Congo, Dem. Rep.","COD","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13400000","413200000","1833600000","1574900000","1189400000","3237400000","2142709172.89428","3532436437.31736","3355250.26438632","13643449.6114458","94148145.8011543","13220690.8897669","10591290.5753475","38282757.6996338","70212769.0137119","39445152.7060758","47981595.8612036","","",
"Congo, Rep.","COG","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1989388.22296583","920726.737138336","5153602.6087364","12712903.5343617","17709946.3560162","4552187.67538176","11548370.6159009","7063437.47364836","172444.290122197","-2085948.54275898","1137962.03626781","1339903.64684055","516052.234652996","1403587.31355485","21216541.6414014","-15547876.3343736","15811186.6928689","-4777141.74969262","80103320.7748227","41159895.2974169","22551989.4912367","-34468117.5486799","","","-164096591.183894","-184684824.104299","34275831.5378411","","",
"Colombia","COL","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","3999999.99996948","2999999.99996948","1999999.99998856","6017879.99993896","1085710","-41724549.9997559","3607919.99996948","2000000","2000000","3000000","2000000","11000000","2603060","2000000","6624059.99996948","2000000","3000000","1000000","-30000000","-48000000","0","-179000000","4000000","-86000000","-125900000","-497600000","-211869337.91354","-1436556660.15272","-1683963823.2254","-932667384.941814","-1201743520.93274","624809594.035808","-174690702.918256","-1127367087.44187","325829401.706813","1355200338.65534","-229541738.035354","1483647015.76349","2161464466.72786","185515159.613874","1011559638.34995","-3596426673.62085","87969349.7264699","-6170778412.43442","-4769352495.38749","-7437998248.89892","-11564821083.1925","-9090890865.79321","-4945247233.68481","-1799921876.23617","862325298.926725","24069758.1211751","-1768105292.06385","-4595372929.43993","427001372.227451","8722692429.13938",
"Comoros","COM","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","407047.092636911","312811.489039601","-404743.141530081","0","0","222588.674565544","0","0","0","0","0","0","0","0","0","0","","","","","","","","11496.2860081469","20227.3798085716","25288.045250395","25521.9742255341","27857.0706965182","29895.3634409979","47346.3279764019","45001.8691943403","0","0","","","","","","","","","","","",
"Cabo Verde","CPV","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","-2987657.67909966","122834.356952975","-1451541.36915182","","","","0","-158852.310282344","-3733474.08053181","-136400.243875729","-5616858.26975947","-5363751.34723721","0","19591400.4458243","27467080.0549105","20492410.8727161","35663250.0967635","42310820.7028716","55022184.9415569","49257864.1217756","99191.4754683046","-234934.421193414","832865.546200089","126449.3878108","-6140.1587829297",
"Costa Rica","CRI","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","-3500000","-20900000","0","-122000000","2400000","1900000","2600000","200000","13500000","2500000","0","6000000","13200000","28200000","13000000","16900000","5100000","1200000","24800000","21540000","-76690000","79820000","-85171741","163340200.901857","-24384978.1561329","-109276346.129744","-17219991.0142152","52122436.0192112","137868600.622678","286163347.568839","92997547.5720718","-249487065.587263","277988814.438028","-229151929.109842","-236908818.497702","-2137825478.48496","-2206092835.76989","-575135570.374734","-572810644.011184","-415800574.385411","-402321655.120557","1031845477.94223","-959049837.846392","1777204054.23644","3417032235.70557","2832648634.51537","333587300.419676",
"Caribbean small states","CSS","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-129709497.206704","-364525139.664804","-198402234.636872","-340938547.486033","-338292178.77095","-207268156.424581","-176768947.134078","-163661518.759777","-83908213.5195531","-130813751.446927","-19856559.1452514","32597943.0391061","-5174979.68156425",
"Cayman Islands","CYM","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5765785401.04184","4840907325.13522","-494375862.21648","4183071517.03785","4624491113.32587","4676528930.07838","","",
"Cyprus","CYP","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","192996.88293951","","","-92595416.156249","37984638.4155312","-125745943.670554","-52497106.819934","52271270.4699823","160100448.809507","137924886.195391","73127122.7104214","-109360365.105352","-194853254.160386","243117316.537365","283736203.842558","-268461831.090565","576588134.737626","-281277650.890568","-1166466444.83977","53736897.2124078","148174851.294225","496154283.122814","17589198485.0276","14759577469.868","572404070.095496","-11081010104.4591","-7243225859.655","-17392871100.8284","-4443762951.72993","-2224738711.14253","-4082648982.13701","-1115271534.42655","-3599932608.49164","3223054201.88843","-4539954387.59362","301881292.608008","1029297311.3569","3423739977.23379",
"Czechia","CZE","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1607680506.93189","-846594015.763093","-1370159505.12571","-720338540.591063","-992652186.537011","-1101863992.80857","1382221105.47956","1753932321.83225","-923177763.404914","1558688352.3761","1180698607.7655","-1971735865.52597","3385714904.17915","1127313529.68175","2736101019.2426","40319383.2957435","-8587721032.40067","-7730548253.86315","-362051833.850725","-2786207616.63241","-4723384137.46764","4403755747.6087","-6690338081.33632","-6844079721.9364","-9939186719.86105","1350466445.81421","-4679017435.3479","-5873157479.72393","3688448933.6429","14646187159.0543","3863978365.86096",
"Germany","DEU","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","-739923483.788563","-4629028933.32642","-2627793279.11741","1176254679.37801","1651367665.27382","-1521225107.89369","1318163370.22662","490320495.827403","-1344568011.86075","3270224546.20671","2185129865.14869","3183655518.66951","-1316016301.0132","-261790265.345437","-1824036742.93885","-23529187685.8671","-4060867690.03384","36335358614.6608","2429693386.36817","1700176155.08114","-23937784709.8322","-32211475659.6182","-120392463716.581","30832972112.2809","-35771398369.015","-63014674393.8425","-1018564522.13372","-5358998999.74958","12369363443.2968","150965170813.805","-26672414993.4202","-63525963564.9366","-60618870480.9588","-19230789981.3509","35609482481.169","22428588179.0771","-215291612737.585","-44626567876.1805","119281056159.867","154086128031.024","-51469277114.6769","66830550587.3245","209538930526.719","167003343430.669","213012801836.645","218090929462.708","223066732686.922","176504907851.639","81950239568.6151","28051925125.618","230576570932.975","11520688248.2147","677608193.423035",
"Djibouti","DJI","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","912103.803152132","1221014.96165338","10557559.320508","-9253830.44209744","276613.343386544","187034.734218241","11524130.5191846","-209720854.597937","195328633.082191","13569609.7309828","",
"Dominica","DMA","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","0","0","0","0","196296.296296296","0","-92592.5925925926","-85185.1851851852","0","0","0","0","0","0","366666.666666667","0","0","0","-7407.40740740741","7962962.96296296","-466666.666666667","-77777.7777777778","-529629.62962963","-32040740.7407407","-212923.995534864","-87331.1349307481","-4395814.00974481","25157408.4212381","-13711722.5559872","-3312968.78588875","25956143.1277573","4082694.2586897","1523596.27767599","-12760077.1874291","11470406.84701","-2024609.95288168","1800045.56828886","39015.041900117","55768930.938757","-28840333.5783904","-15682884.6856111","19695201.573838","6716625.20437837","-2507286.00732787","-7415321.55395296","15626552.1425667","-4038095.36747444","-11254310.9639379",
"Denmark","DNK","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","0","0","-264822176.374501","-478388658.471178","-589724239.429401","73869117.2336392","-62937340.2750751","141063046.730171","-302333911.790374","-680959990.08285","-1233173353.53909","2079366555.71822","-3683430034.96364","-1230789381.45034","2748856838.26851","-2899833615.61438","-1853848789.26139","-10127448434.0293","-12661079772.3778","11771194895.3899","-6315868986.78879","-5516058462.94043","-4946455720.61503","10161164726.0049","2707189132.44545","17798962886.6874","4262066638.71615","-487500933.968444","15919767994.4232","14712950551.7516","11955534202.2519","16846508673.0088","7373548387.32467","-9186699645.06695","-11483988291.1202","1380857311.22884","-892793400.018101","13585783281.85","-11916788706.8987","10568098227.0963","-17032768958.9345","-11701036788.4016","2198675055.04733","52841721271.8745","4024950647.91279","-3978149847.85752","12208641717.6381","5013711993.06568","21231614357.1314",
"Dominican Republic","DOM","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-481000000","2900000","7300000","7500000","21300000","436800000","-264500000","-603700000","25700000","-543840000","24270000","-244050000","-773750000","-949100000","349800000","332600000","-759500000","-746000000","446200000","-1786700000","-1482400000","-3457700000","-1729300000","-1756700000","-2696100000","-2177600000","-5620100000","-2061000000","-3257700000","-2412800000",
"Algeria","DZA","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","0","0","-778560.182904174","0","0","2830892.29423806","-2088205.81400105","200667.218518296","0","0","0","-1859752.14575948","0","0","108266.850720313","","","","","","","","","","","","","","0","0","166150.140563756","0","0","-1429752352.17218","-8253949.88750049","0","0","","","","","","","","0","0","0",
"East Asia & Pacific (excluding high income)","EAP","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","-5700000","-52000000","0","0","0","0","0","0","0","0","0","0","0","0","","","0","-1300000","-197460000","-5820680000","-80070000","-343010000","-54340000","-28820000","1724767913.42603","-39506997.4","-225426.17","303542494.24","190314684.2","-365854516.15","1383873775.14","118274431.8","-213146690.3","3141507575.33","731103599.68","-40978724.6399999","-66699536.1300002","909846587.86","-1500369801.68","-1473377990.24","-2163453484.35","-6499767179.26","-2628967664.28","-2059911607.04999","-237417620.817999","-84405392.02","1181398385.02","2155553702.8156",
"Egypt, Arab Rep.","EGY","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","-6133323.12680217","-4344437.2148182","-3285714.29040816","-5142857.15020408","-7000000.01","-142857.143061225","-6428571.4377551","-571428.571768708","-20428571.4285714","0","-1714285.71428571","0","0","-15000000","-21000000","-6000000","-4000000","-3000000","-20000000","-545000000","-815500000","600000000","-595300000","-266000000","-1461300000","677500000","42900000","-238900000","-3468200000","700400000","3573900000","7649700000","527100000","-10441900000","10651600000","1953700000","-3013300000","2111600000","-71300000","-736100000","-23889900000","1910701000","-10454410000","-1015220000","-5972418000","21724963041","908300000",
"Euro area","EMU","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36587305839.5219","117247610652.413","-63290397264.7437","-135269947957.355","-63433063539.8786","-57280414929.0417","-145998807559.449","-239042768227.024","-167304092481.793","-294952716547.72","-392308217185.626","-100972361997.691","-405208065565.4","-202437903698.523","-66201190241.583","72717861174.6121","129044136487.389","530626297255.007","401051563293.954","272700757773.699","-98408742538.8488","641479770501.393","345581400649.056","-311260130501.312","-89793564095.0533",
"Eritrea","ERI","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","87261642.0054472","98744510.2613675","-8222092.60289119","-73060669.3032759","-86033259.5671563","216703.485377703","-102809917.803946","67883397.6576349","-41732661.0166277","-53750722.583337","-231555163.775077","-1228087278.66573","-3799120481.02524","-2291109358.36766","-7988870775.72849","-9024595573.4571","-20157684499.1926","-9269010390.28315","-48746463791.6147","22347452375.1161","-21165875760.7098","528691189.609553","4675292646.6465","27455521839.9187","2471885989.15705","193150266.505886","16006632980.6785","-8045639797.58598","46336293467.8187","-101811082835.968","-52688766979.2883","-231516494892.013","-116624452752.396","-2958644870.64489","-70134615484.9291","-46489651790.0437","44898570684.8547","54218098936.9317","-86445930881.287","-7982916147.76752","11991763762.0947","64996063918.3728","34991893869.6909","28823038904.1121","-56072941242.5312","90276952127.8094","42212524512.8436","46158084003.1661","-15244985490.6339",
"Estonia","EST","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","222286.923227295","14117507.7374924","22067274.5783904","-145321922.749591","-262548269.058552","9764614.13329664","-21008934.2195877","-91157577.5865379","34176605.015892","-152953593.979621","-183177845.802273","-740045620.43307","2238661596.85052","1264234891.80496","473706656.951497","-728208706.379994","2100866344.13898","454180133.082976","-1638150896.34948","148650073.114835","721511621.222513","645485436.704846","599721575.293455","2716915396.53495","3014901302.82624","999816138.547907","237065479.644879","3241600202.92793","2850503189.06749","-856441240.232612","241618614.050136",
"Ethiopia","ETH","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0","0","0","0","","","","","","","","","","","","","","",
"European Union","EUU","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","-232874549.036073","-174073954.896497","-224247242.306425","-693849622.975951","-149106272.611135","-33246195.2480325","-330249552.826124","-513435883.289849","-332780933.146286","-1272949066.7473","-1342522186.16347","-1476549269.80333","-1614748143.5083","-3057070663.71123","-3691622827.70406","-5227276835.28093","-8275823179.83911","-7620823265.65163","-6232346280.70651","-6955339679.55713","1575150732.39704","3032430524.59794","757694473.642146","40174647.4973874","2147234872.01463","1803595165.1219","5609219167.51939","4443971763.4554","1904639820.85233","11387180063.383","7485368344.23323","11428788906.4216","5618074463.53387","191582442.368912","9835041974.62748","13540875526.5108","-10893639730.0597","-12062048737.577","-4433931669.7978","5242410422.90035","618494105.508711","4310875885.56077","-3154351263.55889","-24611541884.8813","-28373260159.5775","-139211524.544018","23736645779.7259","-8538551959.34785","-5914804559.3951",
"Fiji","FJI","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1653506.61510016","-347372.596358194","337323.472323946","12676595.4618771","-264115900.795813","-73103776.6480936","-13143700.4239787","5114454.71748647","848564.647625351","46938940.7471853","54259117.0977269","32141029.8013374","10721355.7101727","87984189.9544496","29355057.5486363","42420911.2878897","35074378.150401","-17226818.0007871","179628995.896324","24027403.1942743","24838115.0560232","",
"France","FRA","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","-1110188281.67407","-1313896497.68539","-962547718.13281","91720093.7594785","1601229958.32686","-305001302.641934","329652081.067934","-7194783126.55444","-5769935808.62314","-6984936768.59695","-6478470018.44581","-1873890019.54203","-5441854111.11756","-7793195044.47133","-25391920590.9917","-34810767290.8995","-14208358053.7288","-32992006894.4829","-3353995613.31412","49863418408.2837","-5659949491.99683","61986124571.7685","25467003572.4434","45474107464.7239","9300073591.94198","-34892656440.9639","-21419954257.822","7858505771.12999","-6171553259.58679","66232035338.4201","18334993725.4404","134236601113.726","168453277617.747","-27102965131.828","-327358091470.207","-153619006848.257","-335111206831.063","-52613022393.4492","-79782483832.9784","-26765450439.1015","42635898465.6275","-169240236.293361","25219875130.8407","18859193994.187","-69492047430.7293","-26306361120.6782","21856765798.9246","-120411062698.604","-149609749798.945",
"Faroe Islands","FRO","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6394600","-521700","-29230400","-3332200","4443600","6215100","","","","","","","","","",
"Gabon","GAB","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","-50437903.2239555","16426468.7307292","-239359827.014208","-18987992.7189227","-21781742.5810023","10778449.0517395","-431082.401473111","1538046.11677083","-6159666.32261091","10812349.5118373","-8675405.44792307","","31552364.0473439","4314375.44782858","91472371.9126791","-131035758.117669","15661222.0697922","3043912.63601392","-813442169.741396","-74591190.63107","-141298621.336349","","","","","","","","",
"United Kingdom","GBR","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","-11999990.4168076","-1613180551.68909","255506646.5166","-1260910265.33164","-5246493759.18881","690317822.149924","-882500664.647054","-3141714138.36977","2197928872.62054","-1748317816.09822","4784919732.5626","8930164441.53742","13077366304.3592","8501251233.45596","14243522233.8481","17546886462.3294","-3393537737.4979","-68320904254.6068","-32453773617.5207","33715961159.402","6106006796.83821","38680410246.83","33077939198.7394","89915828291.1182","-78480400272.7344","2905678029.17049","25371754220.5975","41346954384.0869","18073369968.3304","-190827274818.672","-184351071301.49","170148851736.489","-111936504867.627","-184668631809.962","-23358873137.4978","-79914987060.653","116036918141.688","-190001937504.151","-777697173697.743","-160442681401.649","-95116986919.3952","-251169231707.347","285412860696.317","-234734775489.173","16423381274.8022","-194625268168.319","-167664732591.778","-96477273541.418","-356132202882.183","39771275904.3509","38206502682.8755","-260611163282.766","-49935976210.6481","203702452520.465",
"Georgia","GEO","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2400000","0","-6200000","-2747885","8105","-1000","-609596.44","13626683.13","-15484794.41","-140250388.11","-21052517.7","-623193765.72","-10543114.74","-250504891.43","-133357892.2","-848258080.55","36596080.56","-209372135.7","153555618.04","-41467763.36","75886376.5099999","47642764.29","-829172801.06","-74626152.39","311114006.9","1607875824.25","735302225.03",
"Ghana","GHA","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-65790000","-312405000","127350000","-491818481","-775488860","-117562630.373792","-1121820000","-658931000","-835933489.812345","-899999584.587176","-553701689.77094","-2536100000","-928957962.384176","-2297730000","-1561195489.83737","-1956822211.41916","2129969580.23197","402424703.978225",
"Gibraltar","GIB","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82690000","20000000","-8660000","-4615467","-5110000","4605947.2459919","-14820000","0","-22420000","129760000","0","","-1310000","-211630000","3080000","","16436914.5335629","-54679548.8978623","-1137628.7135725","-50000","-11390000","-5550000","12020000","19620000","72182000","",
"Gambia, The","GMB","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","-1797734.8734271","-941155.720242505","-952137.920947862","4550037.82233728","-967698.548317537","5010031.36038993","-560006.25272161","5750048.7096186","5610033.98098438","4445964.51694411","1958759.74003469","15980486.1986456","-9440673.20972609","-6796539.60146543","30025027.6874406","-26677206.4752451","-3573521.74991623","-8207560.34930446","-38522131.9250794","-73565272.1061187","-35528986.5113547","",
"Equatorial Guinea","GNQ","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","1000000","1000000","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","-5893383606.93637","-8080354569.26317","-8542536952.25516","-10429669898.241","-13668565702.7492","-17474194084.5419","-9123190738.01628","-9364944309.51119","-23910207614.3027","-25092096179.046","-32254022794.1925","26879751838.3615","26596944438.9271","128276882395.972","7658645331.93493","8084250926.20428","8862964064.65119","10452131499.6402","-24102452968.8517","-1224382714.64558","25707264493.7338","53375659031.7756","26810124401.9549","8352714047.8556","-2769750665.06916",
"Grenada","GRD","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-148148.148148148","0","-22222.2222222222","-48148.1481481481","155555.555555556","-203703.703703704","381481.481481481","870370.37037037","3703.7037037037","22222.2222222222","-33333.3333333333","-396296.296296296","681111.111111111","11743703.7037037","-70741481.4814815","-3219216.03247037","54922482.699137","-202235196.412836","-26162394.4892848","1991428.73688481","-7612417.75626593","-6028438.44863918","-15058950.8909172","-8431650.77468056","2424207.98079244","-35895689.1814598","-4645003.92460533","68309519.6333696","67496466.1924863","83639179.2711322","64845665.1524607","46601864.0011963","1872927.32567013","3728002.14569644","97978176.6666667","120582570.37037",
"Greenland","GRL","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","-5300000","-11700000","-5300000","-3900000","-300000","-500000","-77200000","-58600000","-141700000","-16500000","16000000","220600000","24800000","16600000","-74900000","-11700000","-85400000","4000000","16300000","16000000","-231600000","-54200000","-110500000","-42600000","-130372503.31","146148803.06","-7060910","-398800000","76800000","83400000","184900000","-38199570","40899990","71865510","268565790","-701937500","-712303220","-749229040","-33822720","-610431330","-803906050","94038580","-666777010","-322443120","-1628118960","-317371680","-1695897640",
"Guam","GUM","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","1019607.8435371","1450980.39272587","-3529411.76608997","-2549019.60884275","0","0","0","0","0","","","","","","","-2800000","-3600000","-15800000","-3200000","-4400000","-6900000","2000000","27000000","9000000","11000000","9000000","27300000","5600000","16800000","4100000","95100000","-21156703.0586367","-30900395.8027132","-27643588.5054458","48260000","83740000","-2920000","-116480000","11917797.8930804","51112794.4382096","36790514.9495127","102333819.474126","57985011.5334412","-126144124.170296","4722017.69717029","106472110.756386","",
"High income","HIC","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-22080134274.4018","-33078789585.9931","-24473174193.5057","41301592574.8403","38799222870.764","33982220168.1611","38904424477.6683","31040302792.3475","26178787210.7919","1383225792.23185","36349246312.566","40008412125.6799","56969472708.0902","1393292279.07293","4097467217.24704","49785484779.3941","8294066013.18907","125253573152.7","60528702135.095","-33998072999.9051","78664218067.8314","27504896373.4196","68137444218.6373","79798782559.8215","40387592545.5827","47610604738.24",
"Honduras","HND","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","0","0","0","0","550000","100000","50000","250000","200000","-150000","1850000","-1200000","950000","-600000","200000","-100000","-100000","-100000","-100000","0","0","0","-16000000","0","0","72400000","58967403","12900690","6205536","7095041.1","11777832.4124841","23114879.1239883","20891840.6366049","22353084.3550058","26755577.7249409","-37132607.9007825","40991898.3961168","-87651571.0476458","-1071742.94658976","-1006866040.01292","-34702781.6574255","31401470.9446752","74828395.7535973","-678097114.241532","54430685.2189562","-5758504.3290333","-88819775.7995876","115484183.445584","384987119.080166","377754294.505998",
"Heavily indebted poor countries (HIPC)","HPC","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
