"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"East Asia & Pacific","EAS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2284704997526.23","2462513737479.08","2651145124585.96","3019989707436.58","3464254635840.94","3446297521318.46","4144606807203.65","4788098405746.82","5107832124067.62","5164100330710.79","5400467929132.7","5327937287077.44","5403866443077.97","5818416027391.56","6339641191812.52","6261129220875.04","6260524436800.63","7534483945749.95","7239410784416.07","7002291309714.35",
"Europe & Central Asia (excluding high income)","ECA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","2739183662.82896","2991062620.33047","3305911317.20737","3778184362.5227","4218972538.15035","4974609410.65489","5887670631.59788","6643307504.10242","7808247682.54692","8878733251.92836","8140269944.70801","7613041490.48325","10160617232.07","12933534683.85","16657744984.051","21616611959.862","25715267317.4202","28745686024.8602","31866623732.6524","48656311358.9718","33321348994.604","39208874070.261","36479181286.7376","33455822530.1386","30668150452.1938","34777752782.9568","47605122967.7861","53956837227.1847","59112245024.6551","70188632435.4632","93738578684.3596","92319867151.4113","91828652964.9527","79738091643.801","66913337254.1681","74653884837.0649","72516938866.5298","76259278656.2602","95271098618.4532","80080357257.1132","74642340696.8412","60849514304.2309","68989931136.752","89258284692.3988","114693539638.132","141480190910.355","163258456949.879","200873881408.482","228673945207.02","173093517374.561","201487200001.589","238618794479.012","244483162756.172","267504230574.079","263001843964.34","231045000987.185","226311144115.731","240503689350.012","244889971794.872","241228462743.823","240185756024.293","307219017238.902","329588310221.296","352502832605.947",
"Europe & Central Asia","ECS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1725280702408.89","1811341728825.94","1589295879508.69","1674993089259.47","1930572268650.44","1925735397460.21","1817030823302.6","1884649704448.24","1824628939186.09","1692330565431.75","1664316207770.34","1775286769928.25","2106965361618.62","2419183393356.49","2529220207187.86","2719875893080","3167899087944.07","3399429002814.56","2733285001958.1","2889201156120.66","3225066859022.43","3046296450477.77","3164418124261.73","3253462060684.43","2896476384103.07","2906428990340.08","3087909702140.55","3298206160363.31","3219514864093.86","3101291850416.41","3581849710198.39","3583663895625.48","3837433899519.77",
"Ecuador","ECU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","407937919.162863","338551385.300804","295609477.919924","363303608.398423","482559930.466694","487026285.590798","532442039.737034","552678733.113161","547646322.58852","676143872.915126","663844981.746256","636045665.873954","693005949.849978","725984746.693666","1245048378.17315","1456812813.33759","1756438333.96197","2285177600.07043","2347159289.29957","2909639717.42465","3279382824.37287","4033559074.79683","3930656784.59982","3307013059.25538","3744685704.45243","3706977642.29066","3142973484.29898","2959306507.81724","2805892022.27867","2969677475.51077","3403072071.52226","4015899949.97499","4670557278.63932","4240948474.23712","5187218609.30465","5415443721.86093","5530716358.17909","5750796398.1991","5575676838.41921","4178144072.03602","4198824412.2061","4724223000","5106837000","5361954000","5602578000","5922520000","6418808000","7037373000","8371941000","8597649000","9142985000","10149903000","11054333000","11840663000","13492085000","13900706000","14252859000","14554047000","14365969000","13641521000","12406730000","14128313000","15091742000","14791563000",
"Egypt, Arab Rep.","EGY","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","1549968834.40681","1945637878.12363","1972194637.53724","1964567619.71584","1999696937.5379","2357142857.14286","2677777777.77778","2820000000","3369458128.07882","3802095459.83702","4353902386.58353","5513558789.65553","5941066417.21235","6391987352.71013","5907439125.49688","6838599597.27385","7295648093.31539","5988700465.27085","6538681431.10763","7328931572.62905","8312574139.97628","9828959009.14185","11183962264.1509","12797345132.7434","14403187721.3695","16285756414.0372","17968912373.4038","17111320754.717","15749258426.9663","13892980769.2308","13579707792.2078","14971863560.7321","17164069565.2174","20048196147.1103","25273236363.6364","29859038112.5227","35261343012.7042","37208950086.0585","45120511400","47904232558.1395","51261937962.6973","54995802708.8949","55987596539.8773","41212127832.8804","42935577355.0929","50951321845.1025","62871112632.5639","65761628526.782","76139148667.4997","59641946999.8414",
"Euro area","EMU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1209844612048.06","1285287393901.8","1126313446841.75","1175914053110.35","1356779249821.44","1341373145456.01","1230493487827.32","1267275062783.3","1234990810005.37","1135093692785.07","1134078151554.45","1203966393085.29","1442225061376.53","1631256722838.94","1659814850020.27","1756013787475.82","2026812719503.82","2142274630707.09","1772480360462.69","1812275253340.61","1990507553944.38","1824115788621.24","1894063392949.53","1963943418133.7","1769413105749.63","1824816059878.3","1926663648288.31","2064616842008.39","1994807879984.11","1919251935900.29","2185887872464.78","2132265840575.26","2327189934992.32",
"Eritrea","ERI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35214801.5621932","36640403.8858716","37029220.7792208","46953125","59779445.3096733","65862025.8614703","64018538.6169116","63182041.9243697","65745454.5454545","67200426.6873408","66469917.2400097","79190707.0029589","95158658.2048957","75001303.0393123","72485352.8455285","72005495.9349594","90042276.4227642","101983739.837398","","","","","","","","","","","","","","",
"Spain","ESP","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99979983987.1898","105049257848.417","98300000000","102495823588.373","103487958865.251","97129866492.5492","99401443116.1418","108021396826.275","133445253783.529","151492375334.363","158164928597.665","168076969715.294","190133270770.589","207173556839.062","172858175107.812","162086096816.667","170261182626.459","147376823762.109","151648502071.765","155059954543.529","135094289562.5","138959509882.88","148764325085.883","156769349267.451","152173528541.176","140479841635.798","163441700709.3","161697724482.491","181591497100.003",
"Estonia","EST","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","764623131.392604","780925998.179217","852263300.270514","842236066.303259","834036413.969336","879553118.953285","1003889535.40417","1154695299.99058","1554846431.79765","1812195031.0559","2069044894.91357","2462903023.46004","3113695592.66356","3345750695.76681","2412913309.25257","2684278591.17358","3391318019.55254","3224671815.70899","3449633873.28825","3777270483.00626","3183173621.48398","3342872859.54981","3664671050.6153","4125709456.27137","4105442152.95686","4025325242.76733","4888871264.58907","5003604832.12842","5179065878.10793",
"Ethiopia","ETH","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","321947391.304348","329041884.057971","353816280.193237","400694106.280193","384916135.265701","433048357.487923","541743913.043478","531447294.68599","554711400.966184","563123333.333333","433672801.932367","326700303.300624","348479879.205","296074144.519565","374472398.132156","445549847.269044","627107558.911194","410993245.148915","441548416.301642","462003902.239308","475460169.552583","452716190.431597","497590222.015034","542090005.22072","600582377.826067","708686391.963967","902546270.184216","1111945402.42319","1258653671.17766","1189540726.08797","1176676923.07692","1481252970.15358","1764029256.61647","2219664905.21725","2844913926.93784","4228524072.74111","5058828284.91215","4910885897.4714","5365705093.30245","5709392031.13536","5124375975.12197","5376509501.56727","7332721236.30849",
"European Union","EUU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1329606846909.72","1406703689785.09","1227988808120.37","1291946914643.97","1499620997723.8","1491247466283.85","1373180348813.31","1415586991976.13","1378546445794.04","1273947216208.02","1270927621186.99","1352526836926.54","1620308909315.36","1841085095274.42","1887580407943.59","2010318908385.13","2334561040665.9","2487403299692.61","2047908165911.04","2112528405040.55","2332420839125.21","2136021886627.6","2211274322177.86","2301588405441.7","2073912219625.58","2136847172230.72","2257922902569.7","2422490823177.68","2346951734526.91","2258061973597.04","2582285572386.35","2526693725463.43","2756671084305.66",
"Fragile and conflict affected situations","FCS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","6821183125.90916","7339896907.21649","7487088682.30781","8351706859.20578","10678787971.3021","12983742429.0724","12263709010.7468","11962501541.8774","11357813834.3296","11791650178.0768","12130660015.3492","15263898662.9134","19365616123.3599","22582800284.2928","24343910211.9994","27594464313.4816","21924716953.3892","20374303159.0125","17694389507.6507","21683551508.2527","29833877995.6427","28266891017.344","27487114878.0208","30708722741.433","30876609471.4286","30433957102.7452","30572313923.2284","32106955849.0197","37673296860.7842","42542703130.1159","43467270026.4591","47348631635.2941","56736420345.4904","59397930360.9375","42254933470.7031","42324830300.0001","44815391322.9573","37350091480.0781","39360106210.1962","39731472956.4705","34440389637.8906","35070011324.1246","38861032470.5883","40237482058.0392","38699114329.4117","38779842291.0507","43452696251.9373","43992159906.615","44965637141.1773",
"Fiji","FJI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","20652310.7920917","22919027.8302481","22919027.8302481","23024660.2918973","24866343.4042024","24275735.7151036","22987191.2168344","27169551.7597157","24669706.5357185","32719975.1812929","39787264.0464151","59582623.7208356","73003091.6809327","74633931.7043828","75645273.8053715","83611743.9071485","117859198.342074","131545970.793371","117127120.954522","116745258.990036","92862480.5805196","103889074.14301","96509569.556345","120604731.715843","126486303.098907","95940732.3713624","133328794.006471","159365943.056557","170567473.457499","179021897.004041","205745844.886576","233309792.538205","235087991.251005","243925033.848785","263979081.164389","213406670.065738","223545091.070635","205971460.449821","226240148.150556","237427408.660661","269719712.538665","345465089.440277","364062065.727366","392474179.759704","409104949.388313","428267051.515342","353170373.779209","386568215.21296","450682400.423478","459256670.650145","484630163.721838","517481488.546079","491480575.697335","538961596.336652","559230432.416087","579775028.983702","564940175.236635","490439527.758374","490891384.422058","498250618.808789","507047862.176719",
"France","FRA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","14013155324.6638","15317878803.2662","16573442639.5995","18502626438.918","20520829049.913","21930515007.955","23601942845.1055","24994356496.4043","26708300780.9227","28558425103.1141","29839376402.5038","33772937137.4452","40074122236.671","53131997642.8992","57971903982.5423","71052470552.2411","72995083310.5709","80205937416.4215","97982558139.5349","115803268578.477","129701955914.312","111095956547.978","102169877233.257","97905155348.9973","91614501238.4598","95784786100.1606","130642106260.063","154206046054.786","166837352714.459","165832819247.378","205699313335.743","202038135100.57","218530359355.638","199276117674.311","204844045368.62","238290182678.407","232446467495.833","213198471566.644","220458083166.555","215661995780.695","197711273080.785","193291182119.685","203967817178.04","241523104612.549","268869485733.591","269110410907.393","272133466616.47","309418308825.883","325397293683.594","286021057341.797","273171873466.667","297861720661.479","278070666619.922","291151364674.903","293605315837.254","254496738312.891","254295493531.518","263051910347.059","278307282643.921","273100284564.705","250300855315.176","267408122186.042","265231360486.382","294465129119.613",
"Faroe Islands","FRO","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76721873.285193","81877917.0441384","70207830.0225754","88816082.3432739","93771604.6458428","102190864.664958","109463154.832278","99768047.2109803","109403781.341762","119128512.017835","126575798.071882","125427472.832286","125673999.724399","131986964.47118","131929765.440547","132328830.734475","176909726.150728","164315588.785636","149620052.414555","183919382.004221","179092356.95772","217814160.60432","223718433.934277","261153251.102692","246405108.313106","",
"Micronesia, Fed. Sts.","FSM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","400000","","","","","","","","","","","","3014400","2524400","2900100","3288000","3138200","3709900","4463400","4237800","3945800","3292500","1330100","904100","948100","1050400","1149700","1249500","1336200","1296800","1152600","1170500","1325600","1810700","1895900","1930100","1923300","1841900","1986100","2116500","2264200",
"Gabon","GAB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","16322471.0471396","16281445.1640296","24796657.4826637","23428227.6131022","22695753.0875432","22069217.6876415","27237425.5599897","33329675.4010226","48005918.7080425","56500773.803024","91921671.537271","116342090.508505","132693143.65416","142695164.22042","151841624.541036","195002303.938022","155668398.093025","155200972.392939","151942116.405252","191323319.919326","242129908.224818","317320607.967458","278235697.658643","291524321.654581","268018105.698247","332397004.639469","333490591.682035","346440651.556109","275503053.358695","198269216.368444","224382156.020262","231256843.018027","234207937.846017","251545984.415421","220399867.402762","189240341.354262","127649227.862874","142698735.078321","173694511.277241","216145988.120197","1239033926.90236","1184352318.09313","1592004431.24653","2214679168.60573","2304555303.55142","2454905161.36988","3487783958.22845","2833367918.15519","3019854561.58193","3166289846.06669","2400113944.80222","2448011234.41937","2630936789.76435","3194934345.99916","3172821701.38629","2822387035.93988","4768828121.44189","4872704716.35149","4430895212.57022",
"United Kingdom","GBR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180220300071.023","183834862433.862","187222237627.238","164628512297.54","185041502907.867","206178002209.247","214868954758.19","233333333333.333","237977807220.934","232781103381.33","221127250718.717","205839930905.427","216348920863.309","237539591836.735","265151958989.381","267396363636.364","272899724011.04","298913565426.17","280957720588.235","218892350833.463","234761818408.303","248516025739.567","253014393590.455","267169817839.341","288409503581.948","272143045416.5","244973747365.619","242667142242.755","257054055650.643","250834420291.433","241846285095.155","271838164449.98","258579509826.323","284063328804.881",
"Georgia","GEO","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","522921833.7467","531868978.805395","479127827.620471","357467978.7821","374399190.488237","393773905.375595","434809341.091008","520168713.443479","626408597.662771","775373412.222268","861138835.32826","1113743735.37856","1336202501.75746","1068969707.63616","1127298240.18062","1462653432.11809","1612554125.40015","1615585595.33472","1654769387.43262","1406479014.62186","1202155045.47423","1444817221.62849","1621455119.35293","1556695232.69012","1509533717.07882","1869483560.49551","2429313524.44963","2520795485.46303",
"Ghana","GHA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","201408450.704225","218309859.15493","208139534.883721","209803921.568627","243137254.901961","252941176.470588","266990291.262136","230075187.969925","352586206.896552","311801242.236025","392021276.595745","363559322.033898","344000000","316404886.561955","348575498.575499","347095435.684647","252209302.325581","145518207.282913","156547619.047619","282224396.607958","519459033.613445","639524450.4262","501496598.639456","497082674.050633","525532703.353715","574944812.362031","612240567.962353","598690626.073023","560034530.067364","495981918.633852","602932101.339293","598604682.446025","623791480.30235","672460482.942993","696511815.423619","449296133.920821","478497288.166354","556638739.451577","685076906.747396","776413431.981278","929984125.213072","1992644903.81999","2134258577.18961","2163606566.72448","1764042927.69866","2056998299.97979","2526895454.1718","2336220338.24931","7280461957.75608","6037093809.06761","5483226997.37956","6077283821.72363","6132544173.32313","6810739893.0283","6943970531.49606","7671859368.46048","8656571731.22965","8528725569.36318","8573473608.45998",
"Gibraltar","GIB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106966431.132206","108155845.830152","126129516.624019","118006295.887922","147784703.994445","150982165.928412","152614624.44524","141590046.111025","142881106.177905","131128144.099631","131659783.151589","133071882.597074","113086723.217067","106847829.144108","111703815.648378","204304305.249867","205968431.519459","178691211.696578","480264141.781986","718516957.91603","882481243.627631","843889764.038265","728748907.356593","710490205.992361","804275767.283858","904739767.780056","972874172.358773","1065746196.95106","939252396.329699","1034695595.96125","1431528912.52304","1398105852.81665","1347760599.47628","1840368865.76534","2401613547.68804","",
"Gambia, The","GMB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","1316002.42144446","1389408.02500281","1224001.95840313","1344002.15040344","1536002.45760393","1654824.93412337","1748834.40187115","2202766.08680073","2834720.59298848","3429120.08778547","4133581.16848252","5494939.20460319","6472507.42540435","7254757.42632979","11766531.1046071","12411000.0653211","10045817.6640417","14193267.1991511","15387585.803578","15062120.6541352","11617377.1702437","13223736.2885898","12804797.7892867","13997341.3622558","17533968.8122542","63601606.7987451","63539310.7805275","65721205.0488353","59904593.837611","64080324.6766514","64249595.2658997","64453317.2839229","63387208.6140316","58285733.8931533","52977366.7901585","45586402.5848404","40597319.2354085","28816339.337526","50615940.6885422","64765895.2359532","70050130.5417907","83296837.2319173","87323528.1527193","70041518.3535458","70232876.2927427","77374052.6625917","81336733.5124142","77188232.9033926","80059855.3249108","87503938.2482672","82932392.1354088","67258800.2435329","71094774.2514446","68684609.811731","47358980.2736456","38310748.509654","37440425.1085384","",
"Guinea-Bissau","GNB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","43483283.8192286","","","","","","","","","","","","","","","","48787370.8436424","35718623.9603963","25643795.7130168","40878333.2050006","49874435.1101019","24157844.3889787","14246247.8743522","20885160.9957643","41623939.2340985","49037386.4104254","49034605.5529241","34821691.8447431","43733768.177583","42027938.6182972","30099418.8778451","30373576.8611583","41885567.8842589","50933369.0513553","50854684.071552","61269254.7511281","60361800.087249","62898597.9819339","88458945.4264949","83198461.1062381","85528007.89786","106452664.945186","93323691.7743591","96816014.7399272","106073172.209784","102088643.043054","107769819.224544","119655889.645647","174277823.912237","","","","","",
"Equatorial Guinea","GNQ","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","719541257.331129","1897283517.23925","4022562930.80944","2710707616.88766","3428722057.41141","4798672877.19158","3826112525.90111","4233005854.6471","4380435223.10849","2352906758.621","2080034290.59645","3141807961.4161","3348924046.96908","2369858168.20617","624226435.10938","688639992.728987","690894220.65758","717554741.231326",
"Greece","GRC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15034683041.6238","14704469139.2978","13000451765.8804","12982709558.3996","13598213988.268","12383868175.4212","13548015006.887","15202799141.3887","18526587186.4584","21075083681.9352","21283785655.7323","23137185708.127","26991588280.4797","30265644321.0672","25310309030.7433","23334787508.6667","22557886241.3133","18861272003.6613","18190814425.955","17973746772.2517","16230758960.9082","15644678588.2716","16203452041.3706","17329828382.5294","16036462277.6706","16119264289.2748","18654000394.0152","19819214649.4145","21083588846.7435",
"Grenada","GRD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","1437241.11111111","1713342.59259259","1894888.88888889","2719411.48148148","2666460.37037037","4444100.74074074","3963759.62962963","5064383.7037037","6456238.14814815","6789072.96296296","8188492.22222222","9644644.07407407","10904121.4814815","11849674.8148148","12908703.7037037","14739296.2962963","12904925.9259259","14243814.8148148","15692407.4074074","16929185.1851852","17836925.9259259","20435296.2962963","22897518.5185185","23582111.1111111","23459777.7777778","23590740.7407407","22981740.7407407","20138703.7037037","20141962.962963","23640481.4814815","27268518.5185185","27370000","25570518.5185185","26622222.2222222","26300000","25970370.3703704","28485185.1851852","31181481.4814815","34088888.8888889","35600000","34677777.7777778","36355555.5555556","40918518.5185185","32648148.1481481","37207407.4074074","41307407.4074074","47059259.2592593",
"Greenland","GRL","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101052374.639725","144749081.839816","153779196.286087","140445801.070765","131142397.424105","152428409.548519","119738094.602981","108728990.989629","142529530.360355","135399784.133763","136103549.802789","124027455.306196","101458001.72327","123831687.542467","72316785.9906256","156684037.469244","99558479.1362762","104094187.967507","94049526.3883439","","",
"Guatemala","GTM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","187449200","204923800","223097200","253430900","276442500","300570100","317937100","330771700","409527700","495384300","552146100","679891400","876461500","984278300","1128498000","1311637600","1379445900","1372703600","1434748700","1501607400","1539703043.47826","1150886255.70776","1110922440","1209623473.28244","1276856178.97727","1151430460.58214","1398104886.17744","1528801906.1507","1652670910.46309","1862589553.03423","2068452655.49169","2189604495.00919","2445448224.6813","2631456383.71075","2454123366.68788","2540524791.5185","3679166436.02742","3845148036.87178","4048242806.23103","4525352847.34303","5089284320.13649","5661758435.99407","6240525606.70084","7226044758.03529","7036776006.53307","7703480751.68679","8886237527.64463","9634476770.27371","7640191685.84111","8143644403.88695","8908980034.13538","9373374805.60694","10132157466.1956","10232442831.0856","10658493096.65","10966781206.0894","12025010097.7608","13399211679.4463","14282995186.4147",
"Guam","GUM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Manufacturing, value added (current US$)","NV.IND.MANF.CD","15866627.0000992","18374954.0626148","20766614.7501298","23158275.4376447","21583279.3751349","25117647.0588235","25000000","27352941.1764706","24500000","26250000","28500000","30650000","30428571.4285714","30619047.6190476","54681818.1818182","67333333.3333333","53960000","49160000","55000000","58400000","64800000","71785714.2857143","59666666.6666667","52666666.6666667","48157894.7368421","52790697.6744186","63023255.8139535","42653061.2244898","46000000","44522062.5","18050632.9113924","13005366.726297","14068745.0039968","15184331.797235","16601590.7447578","20042253.5211268","21923076.9230769","23152927.2968589","21199981.3976973","20680007.6405353","18823658.3895193","19213025.8143791","20732698.7124013","19981603.6173573","20730431.2746618","25335834.8968105","161581531.327303","183615576.924724","209066950.743275","207702868.350086","197190245.981904","222162314.507334","244423602.731189","264486576.193763","249567487.961819","254184019.37046","222644067.79661","227404358.353511","223506378.522817","261232613.908873","232201438.848921","252100719.42446","274796163.069544","",
"High income","HIC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4676802518729.74","4601019690618.74","4766731890520.64","4843922756552.29","4515708043800.23","4586307350863.99","5086633009120.05","5647819009398.12","5892772241654.85","6171963466839.54","6727701770595.37","6967560993334.67","6078589362923.44","6672211902083.82","7176721077493.16","7105460641161.6","7065873728392.66","7203100492502.57","6864229528032.18","6953995073321.44","7304605378566.95","7759010741629.15","7640520881759.7","7349685622141.38","8266571480691.45","","",
"Hong Kong SAR, China","HKG","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7880590930.72963","6869690655.55377","5869148241.99309","5011333354.73721","5067796610.16949","5097634369.00542","5108889441.88167","4148605311.0608","4046060831.1492","3704195826.7488","3914190543.20753","3928314491.26413","3945120536.96958","3888086642.59928","3596169914.61144","3446447576.35373","3458275628.84473","3502925627.4701","3517382152.19749","3747614988.7754","3290491414.42789","3367317402.63082","3397597139.82795","",
"Honduras","HND","Manufacturing, value added (current US$)","NV.IND.MANF.CD","38050000","40050000","44100000","47550000","53200000","57500000","62950000","68100000","75500000","82350000","90500000","98000000","110499502.752238","130499934.750033","147000000","159500000","181500000","221500000","520694772.15","643609129.2","659990018.6","627988061.2","729136981.9","790730546","943611475.1","996801817.75","1061267907.25","1230353774.8","1104673682.91845","1092736531","1060479514.76167","905685970.620874","957509030.720821","911164822.516536","949057820.378651","1061843013.55579","1055207407.09459","1104236501.90114","1240013899.55687","1342965365.85366","1475820593.80922","1502575625.1686","1563181197.02443","1627478059.05918","1699114072.2883","1862025445.37477","2071059498.26009","2219025038.23743","2471672563.73045","2425994040.78306","2619282247.77852","3045174582.9259","3276985988.79616","3199391130.26628","3408908438.19825","3680508357.75974","3723868314.88375","3962467201.12211","4065694928.2107","4114149766.33246","3790877516.65546","4563649683.93808","5097147032.61154","5271321875.31997",
"Heavily indebted poor countries (HIPC)","HPC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19784850392.7179","18962326139.0445","15253188979.541","15852571738.6587","12541991933.3422","14856809502.1408","15772295530.3367","16686287231.7589","18137032315.6287","18546388305.7285","19943903314.054","19945366791.9069","21413990467.324","23642809837.9852","26778961412.5782","29313992444.676","33814768165.8766","39554030624.194","44766431595.7658","48350962594.315","49200832383.562","55710264714.3693","58211359828.1437","67903758926.6805","71688270939.9015","69376196909.8153","70618610961.0115","74914558775.5078","81786666882.0595","85748350772.6361","86722529636.9279","97897819951.6858","105086444749.365","114525032200.22",
"Croatia","HRV","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4181754545.09889","3975459674.32616","4064635082.56501","4137966048.80187","3795316873.1122","3691094188.70992","3772784151.46386","4072750843.94769","5231190011.05182","6281136128.70884","6430899956.95414","6828048596.74147","8207628336.99485","9213617256.60463","8194843984.71858","7590445011.2552","8489085052.56887","7731582193.18002","7484300788.22772","7538907495.26058","6471635192.0045","6743236177.03315","7125319733.25531","7543064222.78385","7298060578.37843","6951909702.19405","8046537705.06538","8410672887.78815","8758478200.45782",
"Haiti","HTI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","355950800","395418600","424681800","397772592.616647","257035235.589013","247724820.983246","292024161.147931","539983560.356975","411635106.696553","359863489.246996","358281188.809432","417972580.634907","887740263.415012","875085037.94966","850325075.997175","757433901.212718","964377288.832679","1118905950.61048","1257443928.14233","1437798339.96549","1775510717.0244","1955589790.82477","1716825847.07844","1906309193.62995","2210782625.69453","2349636874.0565","2517596623.22074","2519764492.94688","2302695455.28352","2472989614.24897","2737909517.57785","2515145418.99674","2558927192.11172","4042919036.8485","4684387925.98764","4859168470.54982",
"Hungary","HUN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8444351466.43207","8430768565.58314","9333992543.46611","9731429368.33057","9489735850.26595","9022050526.75747","10306407783.9347","12546636144.0345","15844658229.1122","19735984666.5134","21527563789.4104","22785697989.4482","26713462922.9662","28917097051.7676","22452450483.5138","23895370952.9401","26170938300.465","23795228135.1226","25392141084.9594","27414481122.9498","25304316540.3238","25214890417.609","27372338151.3422","29710001418.6409","28593611091.9975","27224495936.1032","30472298629.0751","30282542075.305","36403083270.0033",
"IBRD only","IBD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1693166222579.51","1983477398158.5","2366372675507.61","2912665070037.87","3504017769256.5","3407048781440.87","4083266561933.49","4846658095485.29","5153387935164.9","5393037601817.49","5674255682401.38","5570663230209.22","5508415555196.56","6057684421910.09","6541940820624.69","6483219265005.1","6357495222240.41","7891047547614.62","8089634657570.51","7993116639520.46",
"IDA & IBRD total","IBT","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1775187020606.96","2078188857607.7","2477234311061.15","3040052370438.72","3651401117084.43","3552703852539.72","4242016041797.03","5032312849314.79","5356082355289.74","5622034677287.09","5925050191766.22","5814859133630.78","5765276901278.32","6323880477774.6","6839515552632.48","6809640649632.06","6681930214680.42","8259451454006.03","8491651982110.98","8385207828139.78",
